player-name,wk,role,season,match,batting-runs,balls,out,4s,6s,sr,overs,maiden,bowling-runs,wickets,econ,0s,4s,6s,catches,run-out,stumping,points
manish-pandey,0,bat,2017,41,37,32,1,4,1,115.62,0,0,0,0,0,0,0,0,0,0,0,47
umesh-yadav,0,bowl,2017,41,2,2,0,0,0,100.0,4.0,0,23,1,5.75,12,2,1,0,0,0,27
kuldeep-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,35,1,8.75,10,0,4,0,0,0,25
sheldon-jackson,1,bat,2017,41,10,9,1,2,0,111.11,0,0,0,0,0,0,0,0,2,0,0,28
sunil-narine,0,all,2017,41,0,6,1,0,0,0.0,4.0,0,28,1,7.0,9,4,0,1,0,0,31
chris-woakes,0,all,2017,41,1,3,1,0,0,33.33,4.0,0,18,3,4.5,14,1,1,0,1,0,86
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,4.0,1,28,2,7.0,15,3,2,1,0,0,70
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,3.0,0,21,0,7.0,6,3,0,0,0,0,0
ms-dhoni,1,bat,2017,41,5,9,1,0,0,55.55,0,0,0,0,0,0,0,0,0,0,0,5
rahul-tripathi,0,bat,2017,41,93,52,1,9,7,178.84,0,0,0,0,0,0,0,0,0,0,0,124
ajinkya-rahane,0,bat,2017,41,11,9,1,2,0,122.22,0,0,0,0,0,0,0,0,2,0,0,29
steven-smith,0,bat,2017,41,9,9,1,0,1,100.0,0,0,0,0,0,0,0,0,0,1,0,17
dan-christian,0,all,2017,41,9,10,0,0,1,90.0,3.0,0,23,1,7.66,6,2,1,0,1,0,42
imran-tahir,0,bowl,0,0,0,0,0,0,0,0,4.0,0,36,1,9.0,6,1,3,0,0,0,25
washington-sundar,0,all,2017,41,1,3,0,0,0,33.33,2.0,0,18,2,9.0,6,2,1,2,0,0,67
ben-stokes,0,all,2017,41,14,15,1,1,0,93.33,4.0,0,24,1,6.0,10,3,0,0,0,0,40
siddarth-kaul,0,bowl,0,0,0,0,0,0,0,0,4.0,0,38,1,9.5,7,1,3,0,0,0,25
deepak-hooda,0,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-warner,0,bat,2017,40,30,21,1,4,1,142.85,0,0,0,0,0,0,0,0,0,0,0,40
bhuvneshwar-kumar,0,bowl,0,0,0,0,0,0,0,0,4.0,0,33,1,8.25,9,3,1,1,0,0,33
rashid-khan,0,bowl,0,0,0,0,0,0,0,0,4.0,0,24,0,6.0,8,2,0,0,0,0,0
mohammed-siraj,0,bowl,0,0,0,0,0,0,0,0,4.0,0,41,2,10.25,7,3,3,1,0,0,58
shikhar-dhawan,0,bat,2017,40,28,17,1,4,1,164.7,0,0,0,0,0,0,0,0,1,0,0,42
moises-henriques,0,all,2017,40,25,18,0,2,0,138.88,2.1,0,36,0,16.61,1,6,1,0,0,0,27
kane-williamson,0,bat,2017,40,24,24,1,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,27
shreyas-iyer,0,bat,2017,40,33,25,1,1,2,132.0,0,0,0,0,0,0,0,0,1,0,0,50
jayant-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,26,0,6.5,12,1,2,0,0,0,0
kagiso-rabada,0,bowl,0,0,0,0,0,0,0,0,4.0,0,59,0,14.75,4,10,1,0,0,0,0
karun-nair,0,bat,2017,40,39,20,1,5,2,195.0,0,0,0,0,0,0,0,0,0,0,0,52
mohammed-shami,0,bowl,0,0,0,0,0,0,0,0,4.0,0,36,2,9.0,8,5,0,0,0,0,50
sanju-samson,1,bat,2017,40,24,19,1,2,1,126.31,0,0,0,0,0,0,0,0,0,0,0,28
amit-mishra,0,bowl,0,0,0,0,0,0,0,0,4.0,0,23,1,5.75,9,2,0,0,0,0,25
chris-morris,0,all,2017,40,15,7,0,1,1,214.28,4.0,0,36,0,9.0,7,4,1,1,0,0,26
rishabh-pant,1,bat,2017,40,34,20,1,4,1,170.0,0,0,0,0,0,0,0,0,0,0,0,44
basil-thampi,0,bowl,2017,39,2,5,0,0,0,40.0,4.0,0,35,2,8.75,7,2,2,0,0,0,52
ishan-kishan,1,bat,2017,39,31,24,1,3,2,129.16,0,0,0,0,0,0,0,0,0,0,0,42
dinesh-karthik,1,bat,2017,39,29,26,1,3,0,111.53,0,0,0,0,0,0,0,0,0,0,0,32
suresh-raina,0,bat,2017,39,8,8,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,8
ravindra-jadeja,0,all,2017,39,19,12,1,3,0,158.33,2.0,0,19,0,9.5,7,1,2,0,0,0,22
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,3.5,0,29,3,7.56,10,3,1,1,0,0,87
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,3.0,0,25,1,8.33,5,3,0,0,0,0,25
ms-dhoni,1,bat,2017,39,26,33,1,1,1,78.78,0,0,0,0,0,0,0,0,0,0,2,53
rahul-tripathi,0,bat,2017,39,6,7,1,1,0,85.71,0,0,0,0,0,0,0,0,1,0,0,15
ajinkya-rahane,0,bat,2017,39,4,4,1,1,0,100.0,0,0,0,0,0,0,0,0,1,1,0,19
steven-smith,0,bat,2017,39,4,2,1,1,0,200.0,0,0,0,0,0,0,0,0,0,0,0,5
dan-christian,0,all,2017,39,17,8,0,1,1,212.5,3.0,0,27,1,9.0,3,1,1,0,0,0,45
imran-tahir,0,bowl,0,0,0,0,0,0,0,0,4.0,0,27,3,6.75,9,2,1,1,0,0,87
washington-sundar,0,all,0,0,0,0,0,0,0,0,2.0,0,12,0,6.0,8,1,1,1,0,0,8
ben-stokes,0,all,2017,39,103,63,0,7,6,163.49,4.0,0,36,0,9.0,10,5,1,0,0,0,138
yuzvendra-chahal,0,bowl,0,0,0,0,0,0,0,0,4.0,0,36,1,9.0,8,4,1,1,0,0,33
mandeep-singh,0,all,2017,38,17,13,1,3,0,130.76,0,0,0,0,0,0,0,0,0,0,0,20
kedar-jadhav,0,all,2017,38,28,22,1,2,0,127.27,0,0,0,0,0,0,0,0,0,0,0,30
virat-kohli,0,bat,2017,38,20,14,1,0,2,142.85,0,0,0,0,0,0,0,0,0,0,0,24
ab-de-villiers,1,bat,2017,38,43,27,1,3,3,159.25,0,0,0,0,0,0,0,0,0,0,0,56
pawan-negi,0,bowl,2017,38,35,23,1,1,3,152.17,4.0,0,17,2,4.25,10,0,0,0,0,0,96
adam-milne,0,bowl,2017,38,0,1,0,0,0,0.0,2.0,0,29,0,14.5,1,5,0,1,0,0,8
hardik-pandya,0,all,2017,38,14,9,0,0,1,155.55,1.0,0,5,0,5.0,2,0,0,0,0,0,16
jasprit-bumrah,0,bowl,0,0,0,0,0,0,0,0,4.0,0,33,1,8.25,8,1,2,1,0,0,33
krunal-pandya,0,all,2017,38,2,2,1,0,0,100.0,4.0,0,34,2,8.5,7,2,2,0,0,0,52
karn-sharma,0,bowl,2017,38,9,8,1,1,0,112.5,3.0,0,23,1,7.66,5,1,1,0,0,0,35
jos-buttler,1,bat,2017,38,33,21,1,4,1,157.14,0,0,0,0,0,0,0,0,0,0,0,43
kieron-pollard,0,all,2017,38,17,13,1,2,0,130.76,0,0,0,0,0,0,0,0,2,0,0,35
nitish-rana,0,bat,2017,38,27,28,1,4,0,96.42,0,0,0,0,0,0,0,0,0,0,0,31
rohit-sharma,0,bat,2017,38,56,37,0,6,1,151.35,0,0,0,0,0,0,0,0,2,0,0,88
siddarth-kaul,0,bowl,0,0,0,0,0,0,0,0,4.0,0,26,2,6.5,11,4,0,1,0,0,58
david-warner,0,bat,2017,37,126,59,1,10,8,213.55,0,0,0,0,0,0,0,0,2,0,0,184
bhuvneshwar-kumar,0,bowl,0,0,0,0,0,0,0,0,4.0,0,29,2,7.25,7,3,0,1,0,0,58
rashid-khan,0,bowl,0,0,0,0,0,0,0,0,4.0,0,38,1,9.5,7,2,2,3,0,0,53
mohammed-siraj,0,bowl,0,0,0,0,0,0,0,0,4.0,0,26,2,6.5,12,2,1,0,0,0,50
shikhar-dhawan,0,bat,2017,37,29,30,1,2,1,96.66,0,0,0,0,0,0,0,0,0,0,0,33
moises-henriques,0,all,0,0,0,0,0,0,0,0,3.0,0,31,0,10.33,1,1,2,0,0,0,0
kane-williamson,0,bat,2017,37,40,25,1,5,0,160.0,0,0,0,0,0,0,0,0,0,0,0,49
robin-uthappa,0,bat,2017,37,53,28,1,4,4,189.28,0,0,0,0,0,0,0,0,0,0,1,85
nathan-coulter-nile,0,all,0,0,0,0,0,0,0,0,4.0,0,34,0,8.5,7,2,1,0,1,0,6
manish-pandey,0,bat,2017,37,39,29,1,3,0,134.48,0,0,0,0,0,0,0,0,0,0,0,46
umesh-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,30,0,7.5,11,1,2,0,0,0,0
kuldeep-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,43,0,10.75,5,3,2,0,1,0,6
sheldon-jackson,1,bat,2017,37,16,17,1,1,0,94.11,0,0,0,0,0,0,0,0,0,0,0,17
sunil-narine,0,all,2017,37,1,4,1,0,0,25.0,3.0,0,37,0,12.33,2,4,1,0,0,0,1
chris-woakes,0,all,2017,37,6,3,0,1,0,200.0,4.0,0,46,1,11.5,8,5,2,0,0,0,32
shreyas-iyer,0,bat,2017,36,6,7,1,1,0,85.71,0,0,0,0,0,0,0,0,0,0,0,7
kagiso-rabada,0,bowl,2017,36,11,20,1,1,0,55.0,2.0,0,18,0,9.0,5,3,0,0,0,0,12
sam-billings,1,bat,2017,36,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
karun-nair,0,bat,2017,36,11,10,1,0,1,110.0,0,0,0,0,0,0,0,0,0,0,0,13
mohammed-shami,0,bowl,2017,36,2,4,1,0,0,50.0,2.0,0,19,0,9.5,6,4,0,0,0,0,2
sanju-samson,1,bat,2017,36,5,14,1,1,0,35.71,0,0,0,0,0,0,0,0,0,0,0,6
shahbaz-nadeem,0,bowl,2017,36,0,1,1,0,0,0.0,0.5,0,9,0,10.8,1,0,1,0,0,0,0
amit-mishra,0,bowl,2017,36,4,9,0,0,0,44.44,1.0,0,9,0,9.0,2,0,1,0,0,0,4
chris-morris,0,all,2017,36,2,5,1,0,0,40.0,2.0,0,13,0,6.5,6,0,1,0,0,0,2
rishabh-pant,1,bat,2017,36,3,6,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,3
manan-vohra,0,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glenn-maxwell,0,all,0,0,0,0,0,0,0,0,4.0,0,12,1,3.0,15,0,0,0,0,0,25
sandeep-sharma,0,bowl,0,0,0,0,0,0,0,0,4.0,0,20,4,5.0,14,1,1,2,0,0,124
wriddhiman-saha,1,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
axar-patel,0,all,0,0,0,0,0,0,0,0,4.0,0,22,2,5.5,12,1,1,1,0,0,58
andrew-tye,0,bowl,2017,35,25,12,1,2,2,208.33,1.0,0,9,0,9.0,2,1,0,0,0,0,31
basil-thampi,0,bowl,2017,35,2,4,0,0,0,50.0,4.0,0,29,3,7.25,8,4,0,0,0,0,81
dinesh-karthik,1,bat,2017,35,2,8,1,0,0,25.0,0,0,0,0,0,0,0,0,2,0,0,18
ishan-kishan,1,bat,2017,35,48,35,1,6,2,137.14,0,0,0,0,0,0,0,0,1,0,0,70
suresh-raina,0,bat,2017,35,1,3,1,0,0,33.33,4.0,0,28,0,7.0,6,1,1,0,0,0,1
ravindra-jadeja,0,all,2017,35,28,21,1,2,1,133.33,1.0,0,11,0,11.0,1,2,0,0,2,0,44
hardik-pandya,0,all,2017,35,4,5,1,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,4
jasprit-bumrah,0,bowl,2017,35,0,1,1,0,0,0.0,4.0,0,32,2,8.0,10,4,0,0,1,0,56
krunal-pandya,0,all,2017,35,29,20,1,2,1,145.0,4.0,0,14,3,3.5,16,0,1,0,0,0,112
jos-buttler,1,bat,2017,35,9,7,1,2,0,128.57,0,0,0,0,0,0,0,0,0,0,0,11
kieron-pollard,0,all,2017,35,15,11,1,2,0,136.36,0,0,0,0,0,0,0,0,2,0,0,33
nitish-rana,0,bat,2017,35,19,16,1,1,1,118.75,0,0,0,0,0,0,0,0,0,0,0,22
rohit-sharma,0,bat,2017,35,5,13,1,0,0,38.46,0,0,0,0,0,0,0,0,0,0,0,5
harbhajan-singh,0,bowl,2017,35,0,1,1,0,0,0.0,4.0,0,23,1,5.75,11,3,0,1,0,0,33
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,4.0,0,19,1,4.75,11,1,0,0,0,0,25
ms-dhoni,1,bat,2017,34,21,17,0,1,1,123.52,0,0,0,0,0,0,0,0,0,0,1,36
deepak-chahar,0,bowl,0,0,0,0,0,0,0,0,2.0,0,18,0,9.0,3,3,0,0,0,0,0
rahul-tripathi,0,bat,2017,34,37,28,1,4,1,132.14,0,0,0,0,0,0,0,0,0,0,0,47
ajinkya-rahane,0,bat,2017,34,6,8,1,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,6
steven-smith,0,bat,2017,34,45,32,1,5,1,140.62,0,0,0,0,0,0,0,0,2,0,0,72
lockie-ferguson,0,bowl,0,0,0,0,0,0,0,0,4.0,1,7,2,1.75,18,0,0,0,1,0,68
dan-christian,0,all,0,0,0,0,0,0,0,0,4.0,0,25,1,6.25,10,2,0,1,0,0,33
imran-tahir,0,bowl,0,0,0,0,0,0,0,0,4.0,0,18,3,4.5,12,0,1,0,1,0,85
washington-sundar,0,all,0,0,0,0,0,0,0,0,2.0,0,7,1,3.5,5,0,0,1,0,0,33
yuzvendra-chahal,0,bowl,2017,34,4,9,0,0,0,44.44,2.0,0,25,0,12.5,1,2,1,0,0,0,4
kedar-jadhav,0,all,2017,34,7,12,1,1,0,58.33,0,0,0,0,0,0,0,0,1,0,0,16
virat-kohli,0,bat,2017,34,55,48,1,4,1,114.58,0,0,0,0,0,0,0,0,0,0,0,69
ab-de-villiers,1,bat,2017,34,3,8,1,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,3
sachin-baby,0,bat,2017,34,2,4,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,2
pawan-negi,0,bowl,2017,34,3,7,1,0,0,42.85,4.0,0,18,1,4.5,12,1,0,0,0,0,28
adam-milne,0,bowl,2017,34,5,8,1,0,0,62.5,4.0,0,35,0,8.75,10,5,0,2,0,0,21
siddarth-kaul,0,bowl,0,0,0,0,0,0,0,0,4.0,0,36,3,9.0,7,4,1,1,0,0,87
deepak-hooda,0,all,0,0,0,0,0,0,0,0,1.0,0,17,0,17.0,1,2,1,3,0,0,28
david-warner,0,bat,2017,33,51,27,1,4,4,188.88,0,0,0,0,0,0,0,0,1,0,0,79
bhuvneshwar-kumar,0,bowl,0,0,0,0,0,0,0,0,4.0,0,27,2,6.75,9,4,0,0,0,0,50
rashid-khan,0,bowl,0,0,0,0,0,0,0,0,4.0,0,16,1,4.0,14,2,0,0,0,0,25
shikhar-dhawan,0,bat,2017,33,77,48,1,9,1,160.41,0,0,0,0,0,0,0,0,0,0,0,96
moises-henriques,0,all,2017,33,7,6,0,0,0,116.66,3.0,0,39,0,13.0,2,6,1,1,0,0,15
kane-williamson,0,bat,2017,33,54,27,0,4,2,200.0,0,0,0,0,0,0,0,0,1,0,0,78
manan-vohra,0,bat,2017,33,3,6,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,3
glenn-maxwell,0,all,2017,33,0,2,1,0,0,0.0,4.0,0,29,2,7.25,6,1,1,1,0,0,56
eoin-morgan,0,bat,2017,33,26,21,1,2,1,123.8,0,0,0,0,0,0,0,0,0,0,0,30
ishant-sharma,0,bowl,2017,33,5,2,0,1,0,250.0,4.0,0,41,0,10.25,8,3,2,0,0,0,6
wriddhiman-saha,1,bat,2017,33,2,4,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,2
kc-cariappa,0,bowl,0,0,0,0,0,0,0,0,4.0,0,42,0,10.5,3,4,1,0,0,0,0
axar-patel,0,all,2017,33,16,9,1,2,0,177.77,3.0,0,34,0,11.33,3,1,3,1,0,0,26
shreyas-iyer,0,bat,2017,32,47,34,1,4,1,138.23,0,0,0,0,0,0,0,0,0,0,0,57
kagiso-rabada,0,bowl,0,0,0,0,0,0,0,0,3.2,0,20,2,6.0,10,3,0,0,0,0,50
karun-nair,0,bat,2017,32,15,17,1,3,0,88.23,0,0,0,0,0,0,0,0,0,1,0,24
pat-cummins,0,bowl,2017,32,0,0,0,0,0,0.0,3.0,0,22,0,7.33,7,2,1,0,0,0,0
sanju-samson,1,bat,2017,32,60,38,1,4,3,157.89,0,0,0,0,0,0,0,0,0,0,0,78
amit-mishra,0,bowl,0,0,0,0,0,0,0,0,3.0,0,36,0,12.0,5,6,1,0,0,0,0
chris-morris,0,all,2017,32,11,10,1,1,0,110.0,3.0,0,39,0,13.0,3,4,2,0,0,0,12
rishabh-pant,1,bat,2017,32,6,4,1,1,0,150.0,0,0,0,0,0,0,0,0,0,0,0,7
robin-uthappa,0,bat,2017,32,59,33,1,5,4,178.78,0,0,0,0,0,0,0,0,0,0,0,80
nathan-coulter-nile,0,all,0,0,0,0,0,0,0,0,4.0,0,34,3,8.5,11,7,0,0,0,0,79
manish-pandey,0,bat,2017,32,5,4,1,1,0,125.0,0,0,0,0,0,0,0,0,0,0,0,6
umesh-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,38,1,9.5,9,3,2,0,0,0,25
kuldeep-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,27,0,6.75,4,0,1,0,0,0,0
sheldon-jackson,1,bat,2017,32,12,5,0,2,0,240.0,0,0,0,0,0,0,0,0,0,1,0,20
sunil-narine,0,all,2017,32,4,4,1,1,0,100.0,4.0,0,25,1,6.25,8,1,0,0,0,0,30
chris-woakes,0,all,0,0,0,0,0,0,0,0,3.0,0,20,0,6.66,5,2,0,1,0,0,8
yuzvendra-chahal,0,bowl,2017,31,1,2,1,0,0,50.0,3.0,0,29,0,9.66,5,3,1,0,0,0,1
mandeep-singh,0,all,2017,31,8,14,1,0,0,57.14,0,0,0,0,0,0,0,0,0,0,0,8
kedar-jadhav,0,all,2017,31,31,18,1,4,1,172.22,0,0,0,0,0,0,0,0,0,0,0,41
virat-kohli,0,bat,2017,31,10,13,1,0,1,76.92,0,0,0,0,0,0,0,0,0,0,0,12
chris-gayle,0,all,2017,31,8,11,1,1,0,72.72,0,0,0,0,0,0,0,0,0,0,0,9
ab-de-villiers,1,bat,2017,31,5,11,1,0,0,45.45,0,0,0,0,0,0,0,0,2,0,0,21
pawan-negi,0,bowl,2017,31,32,19,1,3,2,168.42,2.0,0,24,1,12.0,4,0,3,0,0,0,68
andrew-tye,0,bowl,0,0,0,0,0,0,0,0,4.0,0,12,3,3.0,13,0,0,0,0,0,79
basil-thampi,0,bowl,0,0,0,0,0,0,0,0,4.0,0,34,1,8.5,10,4,1,1,0,0,33
ishan-kishan,1,bat,2017,31,16,11,1,4,0,145.45,0,0,0,0,0,0,0,0,1,0,0,28
dinesh-karthik,1,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20
suresh-raina,0,bat,2017,31,34,30,0,4,1,113.33,0,0,0,0,0,0,0,0,1,0,0,52
ravindra-jadeja,0,all,2017,31,2,4,0,0,0,50.0,4.0,0,28,2,7.0,8,3,0,1,1,0,66
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,3.0,0,26,1,8.66,6,4,0,0,0,0,25
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,3.1,0,31,0,9.78,7,4,0,1,1,0,14
ms-dhoni,1,bat,2017,30,23,11,1,1,2,209.09,0,0,0,0,0,0,0,0,0,0,1,40
rahul-tripathi,0,bat,2017,30,38,23,1,7,0,165.21,1.0,0,12,0,12.0,0,2,0,1,0,0,57
ajinkya-rahane,0,bat,2017,30,46,41,1,4,1,112.19,0,0,0,0,0,0,0,0,0,0,0,56
steven-smith,0,bat,2017,30,51,37,0,4,1,137.83,0,0,0,0,0,0,0,0,0,0,0,65
faf-du-plessis,0,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dan-christian,0,all,2017,30,16,6,1,0,2,266.66,4.0,0,31,1,7.75,7,2,1,0,0,0,45
imran-tahir,0,bowl,0,0,0,0,0,0,0,0,4.0,0,48,0,12.0,4,2,4,0,0,0,0
washington-sundar,0,all,0,0,0,0,0,0,0,0,3.0,0,32,0,10.66,7,3,2,0,0,0,0
robin-uthappa,0,bat,2017,30,87,47,1,7,6,185.1,0,0,0,0,0,0,0,0,0,0,0,114
manish-pandey,0,bat,2017,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,8
umesh-yadav,0,bowl,0,0,0,0,0,0,0,0,3.0,0,28,1,9.33,8,3,1,0,0,0,25
kuldeep-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,31,2,7.75,8,2,1,0,0,0,50
sunil-narine,0,all,2017,30,16,11,1,3,0,145.45,4.0,0,34,1,8.5,6,5,0,0,0,0,44
chris-woakes,0,all,0,0,0,0,0,0,0,0,3.0,0,38,0,12.66,3,2,3,0,0,0,0
piyush-chawla,0,all,0,0,0,0,0,0,0,0,4.0,0,36,1,9.0,6,3,1,0,0,0,25
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,4.0,0,40,2,10.0,8,4,2,2,1,0,72
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,3.0,0,29,0,9.66,6,3,1,0,0,0,0
ms-dhoni,1,bat,2017,28,7,11,1,0,0,63.63,0,0,0,0,0,0,0,0,0,0,0,7
rahul-tripathi,0,bat,2017,28,45,31,1,3,2,145.16,0,0,0,0,0,0,0,0,0,0,0,56
ajinkya-rahane,0,bat,2017,28,38,32,1,5,1,118.75,0,0,0,0,0,0,0,0,0,0,0,49
steven-smith,0,bat,2017,28,17,12,1,2,0,141.66,0,0,0,0,0,0,0,0,1,0,0,27
dan-christian,0,all,2017,28,8,7,0,1,0,114.28,1.0,0,6,1,6.0,3,1,0,0,0,0,34
imran-tahir,0,bowl,0,0,0,0,0,0,0,0,4.0,0,32,1,8.0,12,3,2,0,0,0,25
washington-sundar,0,all,2017,28,2,2,0,0,0,100.0,4.0,0,26,1,6.5,8,3,0,1,0,0,35
ben-stokes,0,all,2017,28,17,12,1,2,0,141.66,4.0,1,21,2,5.25,10,2,0,1,1,0,95
hardik-pandya,0,all,2017,28,13,11,1,2,0,118.18,0,0,0,0,0,0,0,0,0,0,0,15
jasprit-bumrah,0,bowl,0,0,0,0,0,0,0,0,4.0,0,29,2,7.25,10,3,0,0,0,0,50
karn-sharma,0,bowl,2017,28,11,10,1,0,1,110.0,4.0,0,39,2,9.75,7,3,2,1,0,0,71
jos-buttler,1,bat,2017,28,17,13,1,3,0,130.76,0,0,0,0,0,0,0,0,0,0,0,20
kieron-pollard,0,all,2017,28,9,9,1,1,0,100.0,0,0,0,0,0,0,0,0,1,0,0,18
nitish-rana,0,bat,2017,28,3,9,1,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,3
rohit-sharma,0,bat,2017,28,58,39,1,6,3,148.71,0,0,0,0,0,0,0,0,0,0,0,78
harbhajan-singh,0,bowl,2017,28,7,2,0,0,1,350.0,4.0,0,20,1,5.0,7,0,0,0,0,0,34
robin-uthappa,0,bat,2017,27,11,9,1,2,0,122.22,0,0,0,0,0,0,0,0,2,0,0,29
nathan-coulter-nile,0,all,2017,27,2,3,1,0,0,66.66,3.0,0,21,3,7.0,12,4,0,1,0,0,89
suryakumar-yadav,0,bat,2017,27,15,19,1,1,0,78.94,0,0,0,0,0,0,0,0,0,0,0,16
manish-pandey,0,bat,2017,27,15,16,1,1,0,93.75,0,0,0,0,0,0,0,0,3,0,0,44
umesh-yadav,0,bowl,2017,27,2,4,0,0,0,50.0,3.0,0,15,1,5.0,12,3,0,0,0,0,27
kuldeep-yadav,0,bowl,2017,27,4,7,1,0,0,57.14,0,0,0,0,0,0,0,0,1,0,0,12
sunil-narine,0,all,2017,27,34,17,1,6,1,200.0,0,0,0,0,0,0,0,0,0,0,0,46
chris-woakes,0,all,2017,27,18,21,1,3,0,85.71,2.0,0,6,3,3.0,10,1,0,1,0,0,108
yuzvendra-chahal,0,bowl,2017,27,0,2,1,0,0,0.0,4.0,0,16,3,4.0,10,0,0,1,0,0,87
mandeep-singh,0,all,2017,27,1,3,1,0,0,33.33,0,0,0,0,0,0,0,0,1,0,0,9
kedar-jadhav,0,all,2017,27,9,7,1,2,0,128.57,0,0,0,0,0,0,0,0,1,0,0,19
virat-kohli,0,bat,2017,27,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,6
chris-gayle,0,all,2017,27,7,17,1,1,0,41.17,0,0,0,0,0,0,0,0,0,0,0,8
ab-de-villiers,1,bat,2017,27,8,6,1,2,0,133.33,0,0,0,0,0,0,0,0,1,0,0,18
pawan-negi,0,bowl,2017,27,2,3,1,0,0,66.66,3.0,0,15,2,5.0,10,2,0,0,0,0,52
manan-vohra,0,bat,2017,26,2,4,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,2
glenn-maxwell,0,all,2017,26,31,18,1,1,3,172.22,0,0,0,0,0,0,0,0,1,0,0,50
sandeep-sharma,0,bowl,0,0,0,0,0,0,0,0,4.0,0,40,2,10.0,7,7,0,0,0,0,50
wriddhiman-saha,1,bat,2017,26,10,5,1,0,1,200.0,0,0,0,0,0,0,0,0,0,0,0,12
kc-cariappa,0,bowl,0,0,0,0,0,0,0,0,4.0,0,24,2,6.0,8,2,0,1,0,0,58
axar-patel,0,all,2017,26,34,17,1,3,2,200.0,4.0,0,36,2,9.0,7,4,1,0,0,0,95
marcus-stoinis,0,bat,2017,26,7,9,1,0,0,77.77,1.0,0,12,0,12.0,0,1,0,2,0,0,23
andrew-tye,0,bowl,2017,26,22,12,1,2,1,183.33,4.0,0,35,2,8.75,7,4,1,0,0,0,76
basil-thampi,0,bowl,2017,26,11,10,0,1,0,110.0,4.0,0,44,0,11.0,6,4,2,0,1,0,18
dinesh-karthik,1,bat,2017,26,58,44,0,6,0,131.81,0,0,0,0,0,0,0,0,1,0,0,80
suresh-raina,0,bat,2017,26,32,24,1,4,0,133.33,1.0,0,6,0,6.0,3,1,0,1,0,0,48
ravindra-jadeja,0,all,2017,26,9,7,1,1,0,128.57,4.0,0,32,1,8.0,7,3,1,0,0,0,35
hardik-pandya,0,all,2017,25,24,23,1,0,2,104.34,3.0,0,23,1,7.66,6,2,0,0,1,0,59
jasprit-bumrah,0,bowl,0,0,0,0,0,0,0,0,4.0,0,21,2,5.25,11,2,0,0,0,0,50
krunal-pandya,0,all,2017,25,17,16,1,1,0,106.25,1.0,0,8,0,8.0,1,1,0,0,0,0,18
jos-buttler,1,bat,2017,25,28,18,1,3,2,155.55,0,0,0,0,0,0,0,0,0,0,0,35
kieron-pollard,0,all,2017,25,26,29,1,4,0,89.65,0,0,0,0,0,0,0,0,0,0,0,30
nitish-rana,0,bat,2017,25,8,9,1,1,0,88.88,0,0,0,0,0,0,0,0,0,0,0,9
rohit-sharma,0,bat,2017,25,5,9,1,0,0,55.55,0,0,0,0,0,0,0,0,1,0,0,13
harbhajan-singh,0,bowl,2017,25,2,2,1,0,0,100.0,4.0,0,26,0,6.5,9,2,1,1,0,0,10
shreyas-iyer,0,bat,2017,25,6,7,1,1,0,85.71,0,0,0,0,0,0,0,0,0,0,0,7
aditya-tare,1,bat,2017,25,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
