player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-5-runs-scored,ipl-last-5-average,ipl-last-5-strike-rate,ipl-last-5-4s,ipl-last-5-6s,ipl-last-5-wkts,ipl-last-5-ave,ipl-last-5-econ,ipl-last-5-sr,ipl-last-5-catches,ipl-last-5-run-outs,ipl-last-5-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,points
rashid-khan,1095.0,11.77,145.41,0.0,1.0,73.0,75.0,360.0,17.36,6.28,16.5,79.0,17.0,5.666666666666667,154.54545454545453,1.0,1.0,7.0,17.714285714285715,6.2,17.142857142857142,2.0,0.0,263.0,0.0,-1.0,-1.0,0.0,0.0,3.0,12.0,3.0,6.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,7.75,49.5,0.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,1.0,17.0,4.25,26.5,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,17.0,17.0,188.88888888888889,1.0,1.0,2.0,9.0,2.25,7.25,1.0,0.0,84.0,35
kedar-jadhav,2343.0,24.15,128.94,0.0,12.0,209.0,80.0,4.0,22.0,8.8,15.0,59.0,25.0,25.0,125.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,45.0,12.0,-1.0,300.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,23.0,9.0,9.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,10.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,4.0,-1.0,57.142857142857146,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,21
abdul-samad,527.0,31.0,145.98,0.0,2.0,35.0,33.0,3.0,62.33,10.38,36.0,16.0,59.0,19.666666666666668,173.52941176470588,3.0,4.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,110.0,7.0,7.0,87.5,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,19.0,-1.0,237.5,0.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,39.0,33.0,33.0,206.25,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,49.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,16.0,20
khaleel-ahmed,10.0,2.0,37.03,0.0,0.0,0.0,0.0,86.0,23.56,8.13,17.3,13.0,1.0,0.5,25.0,0.0,0.0,4.0,38.5,7.7,30.0,1.0,1.0,123.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,1.0,4.0,0.0,-1.0,-1.0,0.0,0.0,3.0,7.0,1.75,4.5,0.0,0.0,83.0,1.0,1.0,50.0,0.0,0.0,1.0,24.0,6.0,36.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,8.0,-2
mohammad-nabi,4521.0,23.06,142.34,0.0,14.0,310.0,238.0,277.0,23.76,6.97,20.4,132.0,80.0,20.0,145.45454545454547,10.0,3.0,3.0,44.666666666666664,7.362637362637363,36.666666666666664,4.0,0.0,217.0,14.0,14.0,127.27272727272727,2.0,0.0,2.0,16.0,4.0,12.0,0.0,0.0,66.0,11.0,-1.0,137.5,2.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,17.0,20.0,20.0,153.84615384615384,3.0,1.0,0.0,-1.0,-0.25,-1.0,2.0,0.0,45.0,4.0,4.0,133.33333333333334,1.0,0.0,0.0,-1.0,-0.45454545454545453,-1.0,0.0,0.0,1.0,31.0,31.0,155.0,2.0,2.0,1.0,24.0,6.0,36.0,2.0,0.0,88.0,22
sandeep-sharma,101.0,12.62,89.38,0.0,0.0,8.0,0.0,159.0,24.52,7.49,19.6,27.0,2.0,-1.0,50.0,0.0,0.0,4.0,36.0,7.868852459016393,27.75,0.0,0.0,132.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.30303030303030304,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-4.0,2.0,-1.0,50.0,0.0,0.0,1.0,30.0,7.5,47.0,0.0,0.0,35.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,3.0,11.333333333333334,2.8333333333333335,6.777777777777779,0.0,0.0,95.0,36
vijay-shankar,1515.0,24.43,125.83,0.0,5.0,103.0,56.0,33.0,33.45,8.18,24.5,54.0,39.0,13.0,105.4054054054054,0.0,2.0,2.0,22.0,6.285714285714286,21.0,2.0,1.0,119.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,8.0,8.0,114.28571428571429,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,10.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,6.0,28.0,28.0,112.0,0.0,2.0,2.0,9.5,3.1666666666666665,9.833333333333332,1.0,0.0,92.0,3.0,3.0,60.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,11.0,28
jonny-bairstow,3341.0,29.83,135.09,2.0,17.0,279.0,139.0,0.0,0.0,0.0,0.0,100.0,163.0,40.75,142.98245614035088,11.0,11.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,252.0,7.0,7.0,140.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,38.0,38.0,211.11111111111111,3.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,59.0,63.0,-1.0,112.5,3.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,100.0,43.0,43.0,195.45454545454547,3.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,72.0,12.0,12.0,92.3076923076923,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,13.0,42
manish-pandey,5944.0,32.3,124.76,3.0,32.0,494.0,183.0,10.0,21.2,7.57,16.8,131.0,183.0,45.75,122.0,12.0,6.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,265.0,61.0,61.0,132.6086956521739,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,78.0,2.0,2.0,28.571428571428573,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,38.0,38.0,97.43589743589743,2.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,64.0,61.0,-1.0,138.63636363636363,2.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,87.0,21.0,21.0,150.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,34.0,46
kane-williamson,5291.0,31.87,125.55,1.0,38.0,491.0,134.0,30.0,30.3,7.08,25.6,83.0,225.0,225.0,133.1360946745562,19.0,7.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,298.0,26.0,-1.0,260.0,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,38.0,66.0,-1.0,129.41176470588235,8.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,90.0,16.0,-1.0,84.21052631578948,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,16.0,67.0,67.0,148.88888888888889,5.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,90.0,50.0,-1.0,113.63636363636364,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,64.0,21
shardul-thakur,179.0,9.42,115.48,0.0,0.0,12.0,6.0,129.0,25.99,8.62,18.0,32.0,1.0,1.0,100.0,0.0,0.0,2.0,79.0,8.7292817679558,54.5,1.0,1.0,65.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,1.0,11.0,2.75,19.5,0.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3225806451612903,-1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,20.0,6.666666666666667,42.66666666666667,0.0,0.0,28.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,8.0,27
ravindra-jadeja,2717.0,24.7,128.22,0.0,2.0,197.0,98.0,170.0,30.78,7.62,24.2,101.0,83.0,83.0,197.61904761904762,6.0,6.0,5.0,23.2,6.105263157894737,22.8,8.0,2.0,392.0,7.0,-1.0,116.66666666666667,1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,16.0,62.0,-1.0,221.42857142857142,4.0,5.0,3.0,4.333333333333333,1.0833333333333333,2.2777777777777772,0.0,1.0,215.0,6.0,-1.0,600.0,0.0,1.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,16.0,8.0,8.0,114.28571428571429,1.0,0.0,2.0,14.0,3.5,11.5,4.0,0.0,111.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,2.0,1.0,34.0,49
deepak-chahar,265.0,11.52,125.0,0.0,1.0,12.0,19.0,120.0,22.84,7.45,18.3,19.0,0.0,-1.0,-1.0,0.0,0.0,8.0,15.0,7.5,12.0,1.0,2.0,254.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,8.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,-6.0,0.0,-1.0,-1.0,0.0,0.0,4.0,7.25,1.8125,3.53125,0.0,2.0,120.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,4.0,3.25,0.8125,2.03125,0.0,0.0,134.0,0
ruturaj-gaikwad,1337.0,32.6,130.43,0.0,11.0,132.0,43.0,0.0,0.0,0.0,0.0,22.0,187.0,37.4,133.57142857142858,23.0,5.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,262.0,75.0,75.0,170.45454545454547,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,101.0,33.0,33.0,132.0,4.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,53.0,64.0,64.0,152.38095238095238,6.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,90.0,10.0,10.0,76.92307692307692,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,19.0,5.0,5.0,31.25,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,13
lungi-ngidi,14.0,3.5,58.33,0.0,0.0,0.0,0.0,109.0,18.14,7.85,13.8,16.0,0.0,-1.0,-1.0,0.0,0.0,11.0,17.454545454545453,9.6,10.909090909090908,1.0,0.0,309.0,0.0,-1.0,-1.0,0.0,0.0,2.0,17.5,4.375,13.875,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,3.0,9.333333333333334,2.3333333333333335,5.111111111111112,1.0,0.0,95.0,0.0,-1.0,-1.0,0.0,0.0,3.0,13.0,3.25,6.833333333333333,0.0,0.0,95.0,0.0,-1.0,-1.0,0.0,0.0,2.0,17.0,4.25,13.25,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,1.0,56.0,14.0,84.0,0.0,0.0,19.0,-6
ms-dhoni,6858.0,38.74,134.89,0.0,27.0,471.0,303.0,0.0,0.0,12.5,0.0,274.0,37.0,18.5,132.14285714285714,4.0,1.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,79.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,-1.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,10.0,17.0,17.0,212.5,2.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,49.0,18.0,18.0,105.88235294117646,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,20.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,8
faf-du-plessis,6250.0,30.78,128.91,1.0,41.0,551.0,191.0,50.0,18.34,6.96,15.8,130.0,270.0,90.0,142.85714285714286,27.0,9.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,391.0,56.0,56.0,147.3684210526316,6.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,82.0,50.0,50.0,121.95121951219512,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,65.0,95.0,-1.0,158.33333333333334,9.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,132.0,33.0,33.0,194.11764705882354,4.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,51.0,36.0,-1.0,109.0909090909091,3.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,61.0,82
sam-curran,1107.0,19.76,133.85,0.0,5.0,97.0,49.0,90.0,29.26,8.59,20.4,26.0,18.0,18.0,180.0,1.0,1.0,6.0,26.5,8.368421052631579,19.0,0.0,1.0,187.0,0.0,-1.0,-1.0,0.0,0.0,1.0,30.0,7.5,47.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,35.0,8.75,55.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,58.0,14.5,89.0,0.0,1.0,33.0,13.0,13.0,216.66666666666666,0.0,1.0,2.0,12.0,3.0,9.0,0.0,0.0,67.0,5.0,-1.0,125.0,1.0,0.0,1.0,12.0,4.0,24.0,0.0,0.0,37.0,87
suresh-raina,8617.0,32.51,137.54,4.0,53.0,775.0,324.0,54.0,34.66,7.18,28.9,167.0,67.0,22.333333333333332,117.54385964912281,6.0,4.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,99.0,17.0,-1.0,113.33333333333333,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,20.0,24.0,24.0,133.33333333333334,1.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,49.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,18.0,18.0,120.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,21.0,8.0,8.0,88.88888888888889,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,2
moeen-ali,3719.0,25.12,141.03,2.0,20.0,368.0,166.0,115.0,26.43,7.64,20.7,56.0,148.0,29.6,155.78947368421052,17.0,7.0,4.0,18.25,6.636363636363637,16.5,1.0,0.0,333.0,15.0,15.0,187.5,3.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,18.0,25.0,25.0,208.33333333333334,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,37.0,26.0,26.0,130.0,1.0,2.0,3.0,2.3333333333333335,0.7777777777777778,2.5925925925925926,0.0,0.0,124.0,46.0,46.0,148.38709677419354,7.0,1.0,1.0,17.0,5.666666666666667,36.66666666666667,0.0,0.0,98.0,36.0,36.0,150.0,4.0,2.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,56.0,118
ambati-rayudu,5368.0,27.11,124.72,1.0,28.0,443.0,195.0,0.0,0.0,0.0,0.0,95.0,41.0,13.666666666666666,164.0,1.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,52.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,14.0,14.0,200.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,17.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,27.0,27.0,158.8235294117647,0.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,104
james-neesham,2001.0,25.32,138.66,0.0,4.0,144.0,92.0,132.0,25.64,9.16,16.7,47.0,19.0,9.5,105.55555555555556,0.0,1.0,2.0,74.0,9.866666666666667,45.0,1.0,0.0,75.0,2.0,2.0,66.66666666666667,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,2.0,10.0,-1.0,125.0,0.0,1.0,1.0,17.0,8.5,53.0,0.0,0.0,37.0,7.0,7.0,100.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,9.0,0.0,-1.0,-1.0,0.0,0.0,1.0,40.0,10.0,60.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,2.0,-8
suryakumar-yadav,3829.0,31.38,141.08,0.0,21.0,404.0,126.0,6.0,23.33,6.36,22.0,91.0,139.0,27.8,147.87234042553192,18.0,4.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,213.0,16.0,16.0,160.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,23.0,33.0,33.0,122.22222222222223,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,42.0,24.0,24.0,160.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,32.0,10.0,10.0,166.66666666666666,1.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,29.0,56.0,56.0,155.55555555555554,7.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,87.0,3
quinton-de-kock,6245.0,33.39,138.13,4.0,36.0,651.0,248.0,0.0,0.0,0.0,0.0,180.0,117.0,29.25,112.5,11.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,154.0,70.0,-1.0,140.0,6.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,90.0,3.0,3.0,60.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,2.0,2.0,50.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,40.0,40.0,102.56410256410257,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,49.0,2.0,2.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,10.0,58
rohit-sharma,9315.0,32.12,133.43,6.0,65.0,815.0,397.0,29.0,28.48,7.81,21.8,138.0,196.0,39.2,125.64102564102564,13.0,9.0,0.0,-1.0,9.0,-1.0,0.0,0.0,251.0,14.0,14.0,82.3529411764706,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,16.0,63.0,63.0,121.15384615384616,5.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,44.0,44.0,146.66666666666666,3.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,59.0,32.0,32.0,128.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,42.0,43.0,43.0,134.375,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,54.0,47
hardik-pandya,2643.0,27.53,143.01,0.0,8.0,171.0,160.0,109.0,27.55,8.14,20.2,90.0,23.0,5.75,85.18518518518519,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,48.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,7.0,7.0,140.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,32.0,15.0,15.0,88.23529411764706,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,17.0,20
kieron-pollard,10797.0,31.75,152.91,1.0,53.0,686.0,726.0,296.0,24.5,8.2,17.9,303.0,74.0,37.0,134.54545454545453,4.0,5.0,1.0,42.0,8.23529411764706,31.0,2.0,0.0,151.0,16.0,-1.0,200.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,20.0,16.0,-1.0,133.33333333333334,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,20.0,2.0,2.0,40.0,0.0,0.0,1.0,9.0,8.181818181818182,49.81818181818181,0.0,0.0,35.0,35.0,-1.0,159.0909090909091,1.0,3.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,62.0,5.0,5.0,62.5,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,14.0,175
rahul-chahar,87.0,7.9,93.54,0.0,0.0,8.0,0.0,78.0,21.92,7.39,17.7,18.0,14.0,7.0,107.6923076923077,1.0,0.0,11.0,11.545454545454545,6.35,10.909090909090908,1.0,0.0,340.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.5,4.125,12.625,1.0,0.0,66.0,0.0,-1.0,-1.0,0.0,0.0,1.0,19.0,4.75,31.5,0.0,0.0,31.0,6.0,6.0,100.0,1.0,0.0,1.0,29.0,7.25,44.5,0.0,0.0,32.0,0.0,-1.0,-1.0,0.0,0.0,3.0,6.333333333333333,1.5833333333333333,3.944444444444444,0.0,0.0,85.0,8.0,8.0,114.28571428571429,0.0,0.0,4.0,6.75,1.6875,3.21875,0.0,0.0,126.0,8
jasprit-bumrah,78.0,9.75,90.69,0.0,0.0,4.0,3.0,215.0,21.83,7.03,18.6,26.0,3.0,3.0,75.0,0.0,0.0,3.0,36.666666666666664,5.7894736842105265,38.0,1.0,0.0,98.0,0.0,-1.0,-1.0,0.0,0.0,1.0,15.0,3.75,25.5,1.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,3.0,-1.0,100.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,28.0,0.0,-1.0,-1.0,0.0,0.0,1.0,14.0,3.5,23.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,27
krunal-pandya,1624.0,22.87,137.51,0.0,3.0,137.0,68.0,92.0,31.14,7.35,25.4,47.0,61.0,15.25,132.6086956521739,5.0,2.0,2.0,51.5,7.923076923076923,39.0,0.0,0.0,138.0,39.0,39.0,150.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,51.0,3.0,3.0,100.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,1.0,3.0,-1.0,100.0,0.0,0.0,1.0,30.0,10.0,60.0,0.0,0.0,36.0,15.0,15.0,166.66666666666666,3.0,0.0,1.0,13.0,3.25,20.5,0.0,0.0,49.0,52
dhawal-kulkarni,225.0,10.71,100.0,0.0,0.0,19.0,4.0,147.0,27.45,7.98,20.6,35.0,3.0,-1.0,150.0,0.0,0.0,3.0,59.666666666666664,9.944444444444445,36.0,1.0,0.0,86.0,3.0,-1.0,150.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,0.0,1.0,51.0,12.75,79.5,0.0,0.0,19.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,6.0,0.0,-1.0,-1.0,0.0,0.0,1.0,37.0,9.25,56.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,38.0,9.5,59.0,0.0,0.0,33.0,-4
trent-boult,58.0,5.27,73.41,0.0,0.0,2.0,1.0,149.0,26.11,8.32,18.8,48.0,1.0,-1.0,100.0,0.0,0.0,6.0,24.166666666666668,8.146067415730336,18.333333333333332,1.0,0.0,205.0,0.0,-1.0,-1.0,0.0,0.0,1.0,37.0,9.25,56.5,0.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.4166666666666667,-1.0,0.0,0.0,-4.0,1.0,-1.0,100.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,5.0,0.0,-1.0,-1.0,0.0,0.0,3.0,9.333333333333334,2.7450980392156867,6.483660130718956,0.0,0.0,103.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.5,3.375,10.875,1.0,0.0,68.0,23
prabhsimran-singh,622.0,31.1,136.7,0.0,5.0,56.0,33.0,0.0,0.0,0.0,0.0,17.0,31.0,10.333333333333334,96.875,3.0,1.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,76.0,4.0,4.0,57.142857142857146,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,36.0,11.0,11.0,137.5,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,13.0,16.0,16.0,94.11764705882354,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,8
shahrukh-khan,400.0,19.04,130.29,0.0,0.0,31.0,22.0,2.0,51.5,7.72,40.0,18.0,97.0,32.333333333333336,134.72222222222223,6.0,6.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,145.0,13.0,13.0,92.85714285714286,0.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,22.0,22.0,129.41176470588235,0.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,26.0,15.0,-1.0,300.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,19.0,47.0,47.0,130.55555555555554,4.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,69.0,-2
