player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-n-runs-scored,ipl-last-n-average,ipl-last-n-strike-rate,ipl-last-n-4s,ipl-last-n-6s,ipl-last-n-wkts,ipl-last-n-ave,ipl-last-n-econ,ipl-last-n-sr,ipl-last-n-catches,ipl-last-n-run-outs,ipl-last-n-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,ipl-6-runs-scored,ipl-6-average,ipl-6-strike-rate,ipl-6-4s,ipl-6-6s,ipl-6-wkts,ipl-6-ave,ipl-6-econ,ipl-6-sr,ipl-6-catches,ipl-6-run-outs,ipl-6-points,ipl-7-runs-scored,ipl-7-average,ipl-7-strike-rate,ipl-7-4s,ipl-7-6s,ipl-7-wkts,ipl-7-ave,ipl-7-econ,ipl-7-sr,ipl-7-catches,ipl-7-run-outs,ipl-7-points,ipl-8-runs-scored,ipl-8-average,ipl-8-strike-rate,ipl-8-4s,ipl-8-6s,ipl-8-wkts,ipl-8-ave,ipl-8-econ,ipl-8-sr,ipl-8-catches,ipl-8-run-outs,ipl-8-points,ipl-9-runs-scored,ipl-9-average,ipl-9-strike-rate,ipl-9-4s,ipl-9-6s,ipl-9-wkts,ipl-9-ave,ipl-9-econ,ipl-9-sr,ipl-9-catches,ipl-9-run-outs,ipl-9-points,ipl-10-runs-scored,ipl-10-average,ipl-10-strike-rate,ipl-10-4s,ipl-10-6s,ipl-10-wkts,ipl-10-ave,ipl-10-econ,ipl-10-sr,ipl-10-catches,ipl-10-run-outs,ipl-10-points,Average Points,Average Batting-Runs,Average wicket per match,Average sr,Average bowl econ,Matches played,points
rohit-sharma,9315.0,32.12,133.43,6.0,65.0,815.0,397.0,29.0,28.48,7.81,21.8,138.0,204.0,20.4,120.0,20.0,6.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,270.0,18.0,18.0,120.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,28.0,11.0,11.0,110.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,22.0,15.0,15.0,83.33333333333333,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,26.0,24.0,24.0,109.0909090909091,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,26.0,26.0,108.33333333333333,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,1.0,1.0,50.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,27.0,27.0,128.57142857142858,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,33.0,5.0,5.0,71.42857142857143,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,67.0,67.0,148.88888888888889,6.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,87.0,10.0,10.0,166.66666666666666,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,11.0,34.47692307692308,24.70769230769231,0.0,105.88968750000001,0.13846153846153847,65,136
hardik-pandya,2643.0,27.53,143.01,0.0,8.0,171.0,160.0,109.0,27.55,8.14,20.2,90.0,137.0,27.4,131.73076923076923,4.0,10.0,5.0,29.2,8.588235294117647,20.4,10.0,0.0,388.0,2.0,2.0,66.66666666666667,0.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,4.0,22.0,-1.0,110.0,2.0,0.0,3.0,8.0,2.0,4.0,0.0,0.0,105.0,10.0,10.0,111.11111111111111,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,12.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,16.0,14.0,14.0,140.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,27.0,1.0,-1.0,50.0,0.0,0.0,2.0,11.0,2.75,9.75,2.0,0.0,79.0,30.0,30.0,230.76923076923077,0.0,4.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,50.0,15.0,15.0,62.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,21.0,29.0,-1.0,207.14285714285714,1.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,42.0,14.0,-1.0,155.55555555555554,0.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,32.0,44.223880597014926,18.582089552238806,0.5671641791044776,157.0592063492063,5.463880597014925,67,30
mayank-markande,78.0,15.6,113.04,0.0,0.0,8.0,1.0,38.0,25.07,7.37,20.3,9.0,10.0,-1.0,166.66666666666666,1.0,0.0,7.0,12.571428571428571,8.0,9.428571428571429,0.0,0.0,240.0,4.0,-1.0,133.33333333333334,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-2.0,6.0,-1.0,200.0,1.0,0.0,4.0,5.75,1.4375,2.59375,0.0,0.0,135.0,0.0,-1.0,-1.0,0.0,0.0,3.0,7.666666666666667,1.9166666666666667,5.055555555555556,0.0,0.0,107.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,31.529411764705884,1.588235294117647,0.9411764705882353,96.19000000000001,8.954117647058824,17,27
kieron-pollard,10797.0,31.75,152.91,1.0,53.0,686.0,726.0,296.0,24.5,8.2,17.9,303.0,182.0,30.333333333333332,147.96747967479675,11.0,13.0,0.0,-1.0,-1.0,-1.0,6.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,28.0,28.0,121.73913043478261,3.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,43.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,7.0,7.0,233.33333333333334,0.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,25.0,9.0,-1.0,128.57142857142858,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,18.0,7.0,7.0,70.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,13.0,13.0,118.18181818181819,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15.0,50.0,-1.0,208.33333333333334,1.0,5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,75.0,5.0,5.0,55.55555555555556,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,63.0,-1.0,180.0,5.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,98.0,32.98461538461538,18.96923076923077,0.1076923076923077,143.5689090909091,2.4573846153846155,65,5
jasprit-bumrah,78.0,9.75,90.69,0.0,0.0,4.0,3.0,215.0,21.83,7.03,18.6,26.0,20.0,-1.0,125.0,0.0,1.0,12.0,20.666666666666668,7.045454545454545,17.666666666666668,3.0,1.0,432.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,4.0,-1.0,80.0,0.0,0.0,2.0,16.0,4.0,12.0,1.0,0.0,62.0,0.0,-1.0,-1.0,0.0,0.0,1.0,37.0,9.25,56.5,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.0,3.25,10.25,0.0,0.0,60.0,0.0,-1.0,-1.0,0.0,0.0,3.0,2.3333333333333335,0.7777777777777778,2.5925925925925926,0.0,0.0,105.0,16.0,-1.0,145.45454545454547,0.0,1.0,0.0,-1.0,-0.25,-1.0,0.0,1.0,30.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,6.0,36.0,0.0,0.0,35.0,0.0,-1.0,-1.0,0.0,0.0,1.0,23.0,7.1875,43.875,0.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,1.0,6.0,6.0,36.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,33.0,8.25,50.5,1.0,0.0,41.0,42.161764705882355,0.5147058823529411,1.3088235294117647,66.21099999999998,6.899264705882353,68,50
krunal-pandya,1624.0,22.87,137.51,0.0,3.0,137.0,68.0,92.0,31.14,7.35,25.4,47.0,222.0,31.714285714285715,138.75,24.0,5.0,7.0,25.571428571428573,6.62962962962963,23.142857142857142,2.0,0.0,499.0,11.0,11.0,110.0,1.0,0.0,2.0,10.5,3.5,11.5,0.0,0.0,62.0,15.0,15.0,150.0,2.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,31.0,41.0,-1.0,186.36363636363637,5.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,60.0,47.0,47.0,123.6842105263158,3.0,2.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,58.0,45.0,-1.0,150.0,8.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,59.0,15.0,15.0,136.36363636363637,2.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,23.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,2.0,17.0,4.25,13.25,0.0,0.0,52.0,29.0,29.0,145.0,2.0,1.0,3.0,4.666666666666667,1.1666666666666667,2.555555555555556,1.0,0.0,136.0,17.0,17.0,106.25,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,18.0,37.28787878787879,13.075757575757576,0.6515151515151515,126.15089285714285,7.320909090909091,66,105
ishan-kishan,2505.0,27.83,131.42,2.0,13.0,231.0,119.0,0.0,0.0,0.0,0.0,53.0,316.0,31.6,139.8230088495575,37.0,12.0,0.0,-1.0,-1.0,-1.0,5.0,0.0,463.0,44.0,44.0,191.30434782608697,5.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,63.0,9.0,9.0,100.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,27.0,40.0,40.0,137.93103448275863,4.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,60.0,61.0,61.0,152.5,5.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,86.0,34.0,34.0,136.0,5.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,47.0,29.0,29.0,120.83333333333333,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,32.0,4.0,4.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,31.0,31.0,129.16666666666666,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,42.0,48.0,48.0,137.14285714285714,6.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,72.0,16.0,16.0,145.45454545454547,4.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,30.0,37.72549019607843,24.352941176470587,0.0,116.70391304347824,0.0,51,6
mohammed-siraj,81.0,8.1,82.65,0.0,0.0,7.0,2.0,96.0,23.0,8.36,16.5,23.0,0.0,-1.0,-1.0,0.0,0.0,10.0,21.2,9.217391304347826,13.8,1.0,0.0,286.0,0.0,-1.0,-1.0,0.0,0.0,4.0,8.0,2.0,3.0,0.0,0.0,124.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,2.0,20.5,5.125,15.625,1.0,0.0,64.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.0,3.25,10.25,0.0,0.0,52.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,2.0,19.5,4.875,16.375,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,34.642857142857146,1.380952380952381,1.0714285714285714,75.32416666666667,8.903333333333334,42,10
washington-sundar,866.0,20.61,118.63,0.0,2.0,66.0,28.0,74.0,28.77,6.76,25.5,28.0,51.0,25.5,154.54545454545453,3.0,3.0,9.0,22.333333333333332,6.7,20.0,3.0,0.0,377.0,35.0,35.0,184.21052631578948,1.0,3.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,52.0,9.0,-1.0,225.0,2.0,0.0,2.0,11.0,2.75,9.75,0.0,0.0,73.0,0.0,-1.0,-1.0,0.0,0.0,1.0,48.0,12.0,72.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,3.0,5.333333333333333,1.3333333333333333,3.1111111111111107,0.0,0.0,93.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,5.0,-1.0,166.66666666666666,0.0,0.0,1.0,23.0,7.666666666666667,48.66666666666667,0.0,0.0,38.0,1.0,-1.0,33.333333333333336,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,3.0,1.0,-1.0,33.333333333333336,0.0,0.0,2.0,9.0,4.5,14.5,2.0,0.0,75.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,10.0,27.166666666666668,5.166666666666667,0.6428571428571429,103.16079999999998,7.227380952380952,42,2
chris-woakes,818.0,24.78,136.1,0.0,2.0,67.0,28.0,126.0,24.77,8.35,17.7,41.0,39.0,13.0,95.1219512195122,5.0,1.0,17.0,18.0,8.693181818181818,12.470588235294118,3.0,0.0,549.0,0.0,-1.0,0.0,0.0,0.0,2.0,23.5,5.875,19.375,0.0,0.0,46.0,1.0,-1.0,50.0,0.0,0.0,2.0,18.0,5.625,18.125,0.0,0.0,49.0,5.0,5.0,100.0,1.0,0.0,3.0,12.0,3.0,6.0,0.0,0.0,85.0,8.0,-1.0,133.33333333333334,0.0,1.0,2.0,10.0,2.5,8.5,1.0,0.0,88.0,0.0,-1.0,-1.0,0.0,0.0,1.0,39.0,9.75,61.5,0.0,0.0,25.0,1.0,1.0,33.333333333333336,0.0,0.0,3.0,6.0,1.5,3.6666666666666665,0.0,0.0,102.0,6.0,-1.0,200.0,1.0,0.0,1.0,46.0,11.5,71.0,0.0,0.0,28.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,10.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-6.0,18.0,18.0,85.71428571428571,3.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,122.0,45.857142857142854,3.7142857142857144,1.4285714285714286,92.6025,8.91,21,50
quinton-de-kock,6245.0,33.39,138.13,4.0,36.0,651.0,248.0,0.0,0.0,0.0,0.0,180.0,75.0,25.0,131.57894736842104,12.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,97.0,26.0,26.0,136.8421052631579,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,32.0,45.0,45.0,132.35294117647058,7.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,60.0,4.0,4.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,46.95652173913044,30.17391304347826,0.0,118.41086956521737,0.0,46,27
yuzvendra-chahal,64.0,4.92,52.45,0.0,0.0,1.0,0.0,226.0,24.7,7.63,19.4,54.0,9.0,4.5,52.94117647058823,0.0,0.0,10.0,27.9,7.9714285714285715,21.0,2.0,0.0,311.0,0.0,-1.0,-1.0,0.0,0.0,2.0,11.0,2.75,9.75,0.0,0.0,62.0,0.0,-1.0,-1.0,0.0,0.0,1.0,38.0,9.5,59.0,0.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,39.0,9.75,61.5,0.0,0.0,25.0,4.0,-1.0,100.0,0.0,0.0,2.0,10.5,2.625,9.125,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,1.0,0.0,33.0,4.0,-1.0,44.44444444444444,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,-2.0,1.0,1.0,50.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.333333333333333,1.3333333333333333,3.1111111111111107,1.0,0.0,101.0,34.80952380952381,0.4444444444444444,1.0952380952380953,43.780833333333334,7.597619047619047,63,-2
ab-de-villiers,9318.0,37.72,150.48,4.0,69.0,746.0,430.0,0.0,0.0,0.0,0.0,241.0,229.0,22.9,129.37853107344634,13.0,16.0,0.0,-1.0,-1.0,-1.0,5.0,0.0,336.0,20.0,20.0,111.11111111111111,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,23.0,57.0,57.0,142.5,2.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,77.0,44.0,44.0,191.30434782608697,1.0,5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,65.0,10.0,10.0,125.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,12.0,10.0,10.0,166.66666666666666,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,21.0,43.0,43.0,159.25925925925927,3.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,60.0,3.0,3.0,37.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,5.0,5.0,45.45454545454545,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,15.0,8.0,8.0,133.33333333333334,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,18.0,29.0,29.0,96.66666666666667,1.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,42.0,48.785714285714285,32.125,0.0,132.4966037735849,0.0,56,1
mandeep-singh,3566.0,28.75,128.31,0.0,18.0,364.0,93.0,16.0,21.06,6.67,18.9,66.0,230.0,28.75,129.2134831460674,23.0,6.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,325.0,47.0,-1.0,188.0,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,65.0,22.0,22.0,115.78947368421052,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,23.0,37.0,37.0,205.55555555555554,4.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,55.0,52.0,52.0,120.93023255813954,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,66.0,46.0,46.0,115.0,5.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,67.0,17.0,17.0,130.76923076923077,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,22.0,8.0,8.0,57.142857142857146,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,1.0,1.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,9.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,23.066666666666666,16.333333333333332,0.0,111.14047619047622,0.5777777777777777,45,17
virat-kohli,9929.0,41.71,133.95,5.0,72.0,879.0,315.0,8.0,82.62,8.73,56.7,135.0,263.0,26.3,122.32558139534883,20.0,10.0,0.0,-1.0,-1.0,-1.0,5.0,0.0,379.0,57.0,57.0,190.0,7.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,90.0,21.0,21.0,131.25,4.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,35.0,31.0,31.0,93.93939393939394,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,38.0,58.0,58.0,128.88888888888889,3.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,91.0,5.0,5.0,55.55555555555556,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,6.0,6.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7.0,20.0,20.0,142.85714285714286,0.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,26.0,55.0,55.0,114.58333333333333,4.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,69.0,10.0,10.0,76.92307692307692,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,6.0,44.983333333333334,32.766666666666666,0.0,118.88616666666667,0.0,60,117
sarfaraz-khan,781.0,22.97,135.35,0.0,3.0,77.0,24.0,0.0,0.0,6.75,0.0,24.0,6.0,3.0,54.54545454545455,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,14.0,6.0,6.0,60.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,17.75,13.2,0.0,114.88642857142857,0.9,20,6
umesh-yadav,194.0,8.81,116.16,0.0,0.0,16.0,11.0,148.0,28.9,8.36,20.7,38.0,8.0,-1.0,88.88888888888889,0.0,0.0,13.0,23.692307692307693,8.257372654155496,17.307692307692307,3.0,0.0,405.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,3.0,7.666666666666667,1.9166666666666667,5.055555555555556,0.0,0.0,99.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.5,3.375,10.875,0.0,0.0,60.0,2.0,-1.0,66.66666666666667,0.0,0.0,1.0,23.0,10.0,60.0,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,2.0,10.5,2.625,9.125,0.0,0.0,54.0,4.0,-1.0,100.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,1.0,26.0,8.666666666666666,54.66666666666666,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,3.0,12.0,3.0,6.0,2.0,0.0,103.0,2.0,-1.0,100.0,0.0,0.0,1.0,23.0,5.75,37.5,0.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,33.75609756097561,0.926829268292683,1.0975609756097562,61.81399999999999,8.787560975609756,41,67
shubman-gill,1349.0,31.37,127.14,0.0,9.0,129.0,41.0,0.0,0.0,0.0,0.0,23.0,3.0,3.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,3.0,3.0,33.333333333333336,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,31.25,22.3125,0.0,117.6875,0.0,48,7
